,visit_num,tract_id,filter,field_name,image_mjd,field,ra,dec
1076,412672,46,g,Blind15A_44,57075.2877468,44,10:32:02.640,-00:08:25.66
1077,412673,47,g,Blind15A_45,57075.2890649,45,10:27:25.440,+01:51:36.22
1078,412674,49,g,Blind15A_46,57075.2904228,46,10:36:39.840,+01:51:36.22
1079,412675,49,g,Blind15A_47,57075.2917489,47,10:41:31.200,+00:00:00.00
1080,412676,54,g,Blind15A_48,57075.2930863,48,10:36:40.217,-02:05:44.81
1081,412677,55,g,Blind15A_49,57075.2944351,49,10:31:47.285,-04:11:29.62
1082,412678,45,g,Blind15A_50,57075.2957669,50,10:36:35.527,-06:17:14.42
1083,412679,12,g,Blind15A_01,57075.2976485,1,09:13:31.152,-06:18:04.68
1084,412680,13,g,Blind15A_02,57075.2989753,2,09:08:53.952,-04:18:02.81
1085,412681,14,g,Blind15A_03,57075.3002989,3,09:13:30.840,-02:17:49.30
1086,412682,15,g,Blind15A_04,57075.3016528,4,09:08:53.952,-00:17:59.06
1087,412683,16,g,Blind15A_05,57075.3030519,5,09:13:31.152,+01:42:02.81
1088,412684,17,g,Blind15A_06,57075.3044146,6,09:22:45.552,+01:42:02.81
1089,412685,18,g,Blind15A_07,57075.3057461,7,09:18:08.352,-00:17:59.06
1090,412686,10,g,Blind15A_08,57075.3070866,8,09:22:45.552,-02:18:00.94
1091,412687,11,g,Blind15A_09,57075.3084242,9,09:18:08.352,-04:18:02.81
1092,412688,5,g,Blind15A_10,57075.3097573,10,09:22:45.552,-06:18:04.68
1093,412689,4,g,Blind15A_11,57075.3111603,11,09:31:59.952,-06:18:04.68
1094,412690,3,g,Blind15A_12,57075.3125409,12,09:27:22.752,-04:18:02.81
1095,412691,2,g,Blind15A_13,57075.3139272,13,09:31:59.952,-02:18:00.94
1096,412692,9,g,Blind15A_14,57075.3152493,14,09:27:22.752,-00:17:59.06
1097,412693,8,g,Blind15A_15,57075.316578,15,09:31:59.952,+01:42:02.81
1098,412694,7,g,Blind15A_16,57075.3179947,16,09:41:14.352,+01:42:02.81
1099,412695,6,g,Blind15A_17,57075.3193679,17,09:36:37.152,-00:17:59.06
1100,412696,1,g,Blind15A_18,57075.3207693,18,09:41:14.352,-02:18:00.94
1101,412697,0,g,Blind15A_19,57075.3221541,19,09:36:37.152,-04:18:02.81
1102,412698,31,g,Blind15A_20,57075.3235386,20,09:41:14.352,-06:18:04.68
1103,412699,32,g,Blind15A_21,57075.3248966,21,09:50:28.752,-06:18:04.68
1104,412700,29,g,Blind15A_22,57075.3262361,22,09:45:51.552,-04:18:02.81
1105,412701,30,g,Blind15A_23,57075.3275732,23,09:50:28.752,-02:18:00.94
1106,412702,35,g,Blind15A_24,57075.3288965,24,09:49:33.312,-00:04:07.46
1107,412703,36,g,Blind15A_25,57075.3302265,25,09:50:28.752,+02:09:46.01
1108,412704,33,g,Blind15A_26,57075.3316381,26,10:00:28.800,+02:12:36.00
1109,412705,34,g,Blind15A_27,57075.3330296,27,09:58:48.000,+00:09:00.00
1110,412706,37,g,Blind15A_28,57075.3344133,28,10:00:20.760,-02:05:44.81
1111,412707,38,g,Blind15A_29,57075.3358208,29,09:55:43.560,-04:05:46.68
1112,412708,26,g,Blind15A_30,57075.3371877,30,10:00:20.760,-06:05:48.55
1113,412709,25,g,Blind15A_31,57075.3385839,31,10:09:35.160,-06:05:48.55
1114,412710,28,g,Blind15A_32,57075.3399709,32,10:04:02.520,-04:05:46.68
1115,412711,27,g,Blind15A_33,57075.3413719,33,10:08:46.394,-02:05:44.81
1116,412712,22,g,Blind15A_34,57075.3427522,34,10:12:28.800,+00:00:00.00
1117,412713,21,g,Blind15A_35,57075.3441569,35,10:09:32.887,+02:05:44.81
1118,412714,24,g,Blind15A_36,57075.3455182,36,10:18:47.287,+02:05:44.81
1119,412715,23,g,Blind15A_37,57075.3468375,37,10:21:33.607,+00:05:42.94
1120,412716,20,g,Blind15A_38,57075.3481681,38,10:17:17.839,-02:05:44.81
1121,412717,19,g,Blind15A_39,57075.3495036,39,10:12:22.570,-04:11:29.62
1122,412718,50,g,Blind15A_40,57075.3508478,40,10:20:28.800,-06:31:12.00
1123,412719,51,g,Blind15A_41,57075.3522402,41,10:28:47.760,-06:31:12.00
1124,412720,52,g,Blind15A_42,57075.3535566,42,10:21:52.800,-04:57:00.00
1125,412721,53,g,Blind15A_43,57075.3549069,43,10:27:25.440,-02:08:27.52
1126,412722,46,g,Blind15A_44,57075.3563029,44,10:32:02.640,-00:08:25.66
1127,412723,47,g,Blind15A_45,57075.3576762,45,10:27:25.440,+01:51:36.22
1128,412724,49,g,Blind15A_46,57075.3590439,46,10:36:39.840,+01:51:36.22
1129,412725,49,g,Blind15A_47,57075.3603768,47,10:41:31.200,+00:00:00.00
1130,412726,54,g,Blind15A_48,57075.3617,48,10:36:40.217,-02:05:44.81
1131,412727,55,g,Blind15A_49,57075.3630387,49,10:31:47.285,-04:11:29.62
1132,412728,45,g,Blind15A_50,57075.3643806,50,10:36:35.527,-06:17:14.42
1133,413560,12,r,Blind15A_01,57077.0099415,1,09:13:31.152,-06:18:04.68
1134,413561,13,r,Blind15A_02,57077.0112599,2,09:08:53.952,-04:18:02.81
1135,413562,14,r,Blind15A_03,57077.0126655,3,09:13:30.840,-02:17:49.30
1136,413563,15,r,Blind15A_04,57077.0139938,4,09:08:53.952,-00:17:59.06
1137,413564,16,r,Blind15A_05,57077.015313,5,09:13:31.152,+01:42:02.81
1138,413565,17,r,Blind15A_06,57077.0166695,6,09:22:45.552,+01:42:02.81
1139,413566,18,r,Blind15A_07,57077.0180013,7,09:18:08.352,-00:17:59.06
1140,413567,10,r,Blind15A_08,57077.0193357,8,09:22:45.552,-02:18:00.94
1141,413568,11,r,Blind15A_09,57077.0206588,9,09:18:08.352,-04:18:02.81
1142,413569,5,r,Blind15A_10,57077.0219815,10,09:22:45.552,-06:18:04.68
1143,413570,4,r,Blind15A_11,57077.0233375,11,09:31:59.952,-06:18:04.68
1144,413571,3,r,Blind15A_12,57077.0246496,12,09:27:22.752,-04:18:02.81
1145,413572,2,r,Blind15A_13,57077.0259765,13,09:31:59.952,-02:18:00.94
1146,413573,9,r,Blind15A_14,57077.0273001,14,09:27:22.752,-00:17:59.06
1147,413574,8,r,Blind15A_15,57077.0286277,15,09:31:59.952,+01:42:02.81
1148,413575,7,r,Blind15A_16,57077.0299869,16,09:41:14.352,+01:42:02.81
1149,413576,6,r,Blind15A_17,57077.0313126,17,09:36:37.152,-00:17:59.06
1150,413577,1,r,Blind15A_18,57077.0326532,18,09:41:14.352,-02:18:00.94
1151,413578,0,r,Blind15A_19,57077.033985,19,09:36:37.152,-04:18:02.81
1152,413579,31,r,Blind15A_20,57077.0353111,20,09:41:14.352,-06:18:04.68
1153,413580,32,r,Blind15A_21,57077.0367313,21,09:50:28.752,-06:18:04.68
1154,413581,29,r,Blind15A_22,57077.0381329,22,09:45:51.552,-04:18:02.81
1155,413582,30,r,Blind15A_23,57077.0394627,23,09:50:28.752,-02:18:00.94
1156,413583,35,r,Blind15A_24,57077.0407859,24,09:49:33.312,-00:04:07.46
1157,413584,36,r,Blind15A_25,57077.0421334,25,09:50:28.752,+02:09:46.01
1158,413585,33,r,Blind15A_26,57077.0435153,26,10:00:28.800,+02:12:36.00
1159,413586,34,r,Blind15A_27,57077.0448417,27,09:58:48.000,+00:09:00.00
1160,413587,37,r,Blind15A_28,57077.0461764,28,10:00:20.760,-02:05:44.81
1161,413588,38,r,Blind15A_29,57077.047507,29,09:55:43.560,-04:05:46.68
1162,413589,26,r,Blind15A_30,57077.0488466,30,10:00:20.760,-06:05:48.55
1163,413590,25,r,Blind15A_31,57077.0502806,31,10:09:35.160,-06:05:48.55
1164,413591,28,r,Blind15A_32,57077.0516579,32,10:04:02.520,-04:05:46.68
1165,413592,27,r,Blind15A_33,57077.0529879,33,10:08:46.394,-02:05:44.81
1166,413593,22,r,Blind15A_34,57077.0543143,34,10:12:28.800,+00:00:00.00
1167,413594,21,r,Blind15A_35,57077.0557216,35,10:09:32.887,+02:05:44.81
1168,413595,24,r,Blind15A_36,57077.0570741,36,10:18:47.287,+02:05:44.81
1169,413596,23,r,Blind15A_37,57077.0583964,37,10:21:33.607,+00:05:42.94
1170,413597,20,r,Blind15A_38,57077.0597283,38,10:17:17.839,-02:05:44.81
1171,413598,19,r,Blind15A_39,57077.0610553,39,10:12:22.570,-04:11:29.62
1172,413599,50,r,Blind15A_40,57077.0623981,40,10:20:28.800,-06:31:12.00
1173,413600,51,r,Blind15A_41,57077.0638144,41,10:28:47.760,-06:31:12.00
1174,413601,52,r,Blind15A_42,57077.0651405,42,10:21:52.800,-04:57:00.00
1175,413602,53,r,Blind15A_43,57077.0665026,43,10:27:25.440,-02:08:27.52
1176,413603,46,r,Blind15A_44,57077.0678537,44,10:32:02.640,-00:08:25.66
1177,413604,47,r,Blind15A_45,57077.0691953,45,10:27:25.440,+01:51:36.22
1178,413605,49,r,Blind15A_46,57077.0705584,46,10:36:39.840,+01:51:36.22
1179,413606,49,r,Blind15A_47,57077.0718821,47,10:41:31.200,+00:00:00.00
1180,413607,54,r,Blind15A_48,57077.073205,48,10:36:40.217,-02:05:44.81
1181,413608,55,r,Blind15A_49,57077.074538,49,10:31:47.285,-04:11:29.62
1182,413609,45,r,Blind15A_50,57077.07587,50,10:36:35.527,-06:17:14.42
1183,413610,12,g,Blind15A_01,57077.0777315,1,09:13:31.152,-06:18:04.68
1184,413611,13,g,Blind15A_02,57077.0790526,2,09:08:53.952,-04:18:02.81
1185,413612,14,g,Blind15A_03,57077.0803752,3,09:13:30.840,-02:17:49.30
1186,413613,15,g,Blind15A_04,57077.0817069,4,09:08:53.952,-00:17:59.06
1187,413614,16,g,Blind15A_05,57077.08304,5,09:13:31.152,+01:42:02.81
1188,413615,17,g,Blind15A_06,57077.084393,6,09:22:45.552,+01:42:02.81
1189,413616,18,g,Blind15A_07,57077.0857227,7,09:18:08.352,-00:17:59.06
1190,413617,10,g,Blind15A_08,57077.087046,8,09:22:45.552,-02:18:00.94
1191,413618,11,g,Blind15A_09,57077.0883767,9,09:18:08.352,-04:18:02.81
1192,413619,5,g,Blind15A_10,57077.0897173,10,09:22:45.552,-06:18:04.68
1193,413620,4,g,Blind15A_11,57077.0910692,11,09:31:59.952,-06:18:04.68
1194,413621,3,g,Blind15A_12,57077.0923897,12,09:27:22.752,-04:18:02.81
1195,413622,2,g,Blind15A_13,57077.0937226,13,09:31:59.952,-02:18:00.94
1196,413623,9,g,Blind15A_14,57077.0950469,14,09:27:22.752,-00:17:59.06
1197,413624,8,g,Blind15A_15,57077.0963837,15,09:31:59.952,+01:42:02.81
1198,413625,7,g,Blind15A_16,57077.0977396,16,09:41:14.352,+01:42:02.81
1199,413626,6,g,Blind15A_17,57077.0990714,17,09:36:37.152,-00:17:59.06
1200,413627,1,g,Blind15A_18,57077.1004031,18,09:41:14.352,-02:18:00.94
1201,413628,0,g,Blind15A_19,57077.1017369,19,09:36:37.152,-04:18:02.81
1202,413629,31,g,Blind15A_20,57077.1030671,20,09:41:14.352,-06:18:04.68
1203,413630,32,g,Blind15A_21,57077.1044268,21,09:50:28.752,-06:18:04.68
1204,413631,29,g,Blind15A_22,57077.1057418,22,09:45:51.552,-04:18:02.81
1205,413632,30,g,Blind15A_23,57077.1070737,23,09:50:28.752,-02:18:00.94
1206,413633,35,g,Blind15A_24,57077.1083995,24,09:49:33.312,-00:04:07.46
1207,413634,36,g,Blind15A_25,57077.1097248,25,09:50:28.752,+02:09:46.01
1208,413635,33,g,Blind15A_26,57077.1110959,26,10:00:28.800,+02:12:36.00
1209,413636,34,g,Blind15A_27,57077.1124206,27,09:58:48.000,+00:09:00.00
1210,413637,37,g,Blind15A_28,57077.1137551,28,10:00:20.760,-02:05:44.81
1211,413638,38,g,Blind15A_29,57077.1150815,29,09:55:43.560,-04:05:46.68
1212,413639,26,g,Blind15A_30,57077.1164402,30,10:00:20.760,-06:05:48.55
1213,413640,25,g,Blind15A_31,57077.1178,31,10:09:35.160,-06:05:48.55
1214,413641,28,g,Blind15A_32,57077.1191186,32,10:04:02.520,-04:05:46.68
1215,413642,27,g,Blind15A_33,57077.1204493,33,10:08:46.394,-02:05:44.81
1216,413643,22,g,Blind15A_34,57077.1217682,34,10:12:28.800,+00:00:00.00
1217,413644,21,g,Blind15A_35,57077.1230908,35,10:09:32.887,+02:05:44.81
1218,413645,24,g,Blind15A_36,57077.1244522,36,10:18:47.287,+02:05:44.81
1219,413646,23,g,Blind15A_37,57077.125786,37,10:21:33.607,+00:05:42.94
1220,413647,20,g,Blind15A_38,57077.1271138,38,10:17:17.839,-02:05:44.81
1221,413648,19,g,Blind15A_39,57077.1284464,39,10:12:22.570,-04:11:29.62
1222,413649,50,g,Blind15A_40,57077.1297836,40,10:20:28.800,-06:31:12.00
1223,413650,51,g,Blind15A_41,57077.1311331,41,10:28:47.760,-06:31:12.00
1224,413651,52,g,Blind15A_42,57077.1324391,42,10:21:52.800,-04:57:00.00
1225,413652,53,g,Blind15A_43,57077.1338111,43,10:27:25.440,-02:08:27.52
1226,413653,46,g,Blind15A_44,57077.135139,44,10:32:02.640,-00:08:25.66
1227,413654,47,g,Blind15A_45,57077.1364573,45,10:27:25.440,+01:51:36.22
1228,413655,12,g,Blind15A_01,57077.1382625,1,09:13:31.152,-06:18:04.68
1229,413656,13,g,Blind15A_02,57077.1396232,2,09:08:53.952,-04:18:02.81
1230,413657,14,g,Blind15A_03,57077.1410107,3,09:13:30.840,-02:17:49.30
1231,413658,15,g,Blind15A_04,57077.1423276,4,09:08:53.952,-00:17:59.06
1232,413659,16,g,Blind15A_05,57077.1436587,5,09:13:31.152,+01:42:02.81
1233,413660,17,g,Blind15A_06,57077.1450648,6,09:22:45.552,+01:42:02.81
1234,413661,18,g,Blind15A_07,57077.146451,7,09:18:08.352,-00:17:59.06
1235,413662,10,g,Blind15A_08,57077.1478394,8,09:22:45.552,-02:18:00.94
1236,413663,11,g,Blind15A_09,57077.1492328,9,09:18:08.352,-04:18:02.81
1237,413664,5,g,Blind15A_10,57077.1506223,10,09:22:45.552,-06:18:04.68
1238,413665,4,g,Blind15A_11,57077.1519786,11,09:31:59.952,-06:18:04.68
1239,413666,3,g,Blind15A_12,57077.1533081,12,09:27:22.752,-04:18:02.81
1240,413667,2,g,Blind15A_13,57077.1546506,13,09:31:59.952,-02:18:00.94
1241,413668,9,g,Blind15A_14,57077.1559806,14,09:27:22.752,-00:17:59.06
1242,413669,8,g,Blind15A_15,57077.1573194,15,09:31:59.952,+01:42:02.81
1243,413670,7,g,Blind15A_16,57077.1587198,16,09:41:14.352,+01:42:02.81
1244,413671,6,g,Blind15A_17,57077.1601115,17,09:36:37.152,-00:17:59.06
1245,413672,1,g,Blind15A_18,57077.1614998,18,09:41:14.352,-02:18:00.94
1246,413673,0,g,Blind15A_19,57077.1628915,19,09:36:37.152,-04:18:02.81
1247,413674,31,g,Blind15A_20,57077.1642787,20,09:41:14.352,-06:18:04.68
1248,413675,32,g,Blind15A_21,57077.1656386,21,09:50:28.752,-06:18:04.68
1249,413676,29,g,Blind15A_22,57077.1669688,22,09:45:51.552,-04:18:02.81
1250,413677,30,g,Blind15A_23,57077.1682939,23,09:50:28.752,-02:18:00.94
1251,413678,35,g,Blind15A_24,57077.1696291,24,09:49:33.312,-00:04:07.46
1252,413679,36,g,Blind15A_25,57077.1709629,25,09:50:28.752,+02:09:46.01
1253,413680,33,g,Blind15A_26,57077.1723745,26,10:00:28.800,+02:12:36.00
1254,413681,34,g,Blind15A_27,57077.1737661,27,09:58:48.000,+00:09:00.00
1255,413682,37,g,Blind15A_28,57077.1751576,28,10:00:20.760,-02:05:44.81
1256,413683,38,g,Blind15A_29,57077.1765457,29,09:55:43.560,-04:05:46.68
1257,413684,26,g,Blind15A_30,57077.1779301,30,10:00:20.760,-06:05:48.55
1258,413685,25,g,Blind15A_31,57077.1792837,31,10:09:35.160,-06:05:48.55
1259,413686,28,g,Blind15A_32,57077.1806145,32,10:04:02.520,-04:05:46.68
1260,413687,27,g,Blind15A_33,57077.1819483,33,10:08:46.394,-02:05:44.81
1261,413688,22,g,Blind15A_34,57077.1832871,34,10:12:28.800,+00:00:00.00
1262,413689,21,g,Blind15A_35,57077.1846126,35,10:09:32.887,+02:05:44.81
1263,413690,24,g,Blind15A_36,57077.1859694,36,10:18:47.287,+02:05:44.81
1264,413691,23,g,Blind15A_37,57077.1873109,37,10:21:33.607,+00:05:42.94
1265,413692,20,g,Blind15A_38,57077.1886985,38,10:17:17.839,-02:05:44.81
1266,413693,19,g,Blind15A_39,57077.1900865,39,10:12:22.570,-04:11:29.62
1267,413694,50,g,Blind15A_40,57077.1914337,40,10:20:28.800,-06:31:12.00
1268,413695,51,g,Blind15A_41,57077.1927799,41,10:28:47.760,-06:31:12.00
1269,413696,52,g,Blind15A_42,57077.194101,42,10:21:52.800,-04:57:00.00
1270,413697,53,g,Blind15A_43,57077.1954535,43,10:27:25.440,-02:08:27.52
1271,413698,46,g,Blind15A_44,57077.1967765,44,10:32:02.640,-00:08:25.66
1272,413699,47,g,Blind15A_45,57077.1980977,45,10:27:25.440,+01:51:36.22
1273,413700,49,g,Blind15A_46,57077.1994473,46,10:36:39.840,+01:51:36.22
1274,413701,49,g,Blind15A_47,57077.2007616,47,10:41:31.200,+00:00:00.00
1275,413702,54,g,Blind15A_48,57077.2020811,48,10:36:40.217,-02:05:44.81
1276,413703,55,g,Blind15A_49,57077.2034114,49,10:31:47.285,-04:11:29.62
1277,413704,45,g,Blind15A_50,57077.2047842,50,10:36:35.527,-06:17:14.42
1278,415254,12,r,Blind15A_01,57080.0207987,1,09:13:31.152,-06:18:04.68
1279,415255,13,r,Blind15A_02,57080.0221175,2,09:08:53.952,-04:18:02.81
1280,415256,14,r,Blind15A_03,57080.0234491,3,09:13:30.840,-02:17:49.30
1281,415257,15,r,Blind15A_04,57080.0247823,4,09:08:53.952,-00:17:59.06
1282,415258,16,r,Blind15A_05,57080.0261138,5,09:13:31.152,+01:42:02.81
1283,415259,17,r,Blind15A_06,57080.0274835,6,09:22:45.552,+01:42:02.81
1284,415260,18,r,Blind15A_07,57080.0288123,7,09:18:08.352,-00:17:59.06
1285,415261,10,r,Blind15A_08,57080.0301395,8,09:22:45.552,-02:18:00.94
1286,415262,11,r,Blind15A_09,57080.0315336,9,09:18:08.352,-04:18:02.81
1287,415263,5,r,Blind15A_10,57080.0328724,10,09:22:45.552,-06:18:04.68
1288,415264,4,r,Blind15A_11,57080.0343025,11,09:31:59.952,-06:18:04.68
1289,415265,3,r,Blind15A_12,57080.0356356,12,09:27:22.752,-04:18:02.81
1290,415266,2,r,Blind15A_13,57080.0369742,13,09:31:59.952,-02:18:00.94
1291,415267,9,r,Blind15A_14,57080.0383054,14,09:27:22.752,-00:17:59.06
1292,415268,8,r,Blind15A_15,57080.0396391,15,09:31:59.952,+01:42:02.81
1293,415269,0,r,Blind15A_19,57080.0411663,19,09:36:37.152,-04:18:02.81
1294,415270,31,r,Blind15A_20,57080.0425032,20,09:41:14.352,-06:18:04.68
1295,415271,32,r,Blind15A_21,57080.043858,21,09:50:28.752,-06:18:04.68
1296,415272,29,r,Blind15A_22,57080.0451722,22,09:45:51.552,-04:18:02.81
1297,415273,36,r,Blind15A_25,57080.0467181,25,09:50:28.752,+02:09:46.01
1298,415274,33,r,Blind15A_26,57080.0480835,26,10:00:28.800,+02:12:36.00
1299,415275,37,r,Blind15A_28,57080.0494679,28,10:00:20.760,-02:05:44.81
1300,415276,26,r,Blind15A_30,57080.0508591,30,10:00:20.760,-06:05:48.55
1301,415277,25,r,Blind15A_31,57080.0522117,31,10:09:35.160,-06:05:48.55
1302,415278,27,r,Blind15A_33,57080.0535963,33,10:08:46.394,-02:05:44.81
1303,415279,22,r,Blind15A_34,57080.0549265,34,10:12:28.800,+00:00:00.00
1304,415280,21,r,Blind15A_35,57080.0562683,35,10:09:32.887,+02:05:44.81
1305,415281,20,r,Blind15A_38,57080.057667,38,10:17:17.839,-02:05:44.81
1306,415282,50,r,Blind15A_40,57080.0590557,40,10:20:28.800,-06:31:12.00
1307,415283,51,r,Blind15A_41,57080.0604021,41,10:28:47.760,-06:31:12.00
1308,415284,52,r,Blind15A_42,57080.061715,42,10:21:52.800,-04:57:00.00
1309,415285,53,r,Blind15A_43,57080.0630694,43,10:27:25.440,-02:08:27.52
1310,415286,47,r,Blind15A_45,57080.0644553,45,10:27:25.440,+01:51:36.22
1311,415287,49,r,Blind15A_47,57080.0658411,47,10:41:31.200,+00:00:00.00
1312,415288,55,r,Blind15A_49,57080.0672421,49,10:31:47.285,-04:11:29.62
1313,415289,12,g,Blind15A_01,57080.0690913,1,09:13:31.152,-06:18:04.68
1314,415290,13,g,Blind15A_02,57080.0704247,2,09:08:53.952,-04:18:02.81
1315,415291,14,g,Blind15A_03,57080.0717521,3,09:13:30.840,-02:17:49.30
1316,415292,15,g,Blind15A_04,57080.0730802,4,09:08:53.952,-00:17:59.06
1317,415293,16,g,Blind15A_05,57080.0744115,5,09:13:31.152,+01:42:02.81
1318,415294,17,g,Blind15A_06,57080.0757607,6,09:22:45.552,+01:42:02.81
1319,415295,18,g,Blind15A_07,57080.0770922,7,09:18:08.352,-00:17:59.06
1320,415296,10,g,Blind15A_08,57080.0784214,8,09:22:45.552,-02:18:00.94
1321,415297,11,g,Blind15A_09,57080.0797487,9,09:18:08.352,-04:18:02.81
1322,415298,5,g,Blind15A_10,57080.0810771,10,09:22:45.552,-06:18:04.68
1323,415299,4,g,Blind15A_11,57080.0824329,11,09:31:59.952,-06:18:04.68
1324,415300,3,g,Blind15A_12,57080.0837553,12,09:27:22.752,-04:18:02.81
1325,415301,2,g,Blind15A_13,57080.0850948,13,09:31:59.952,-02:18:00.94
1326,415302,9,g,Blind15A_14,57080.0864167,14,09:27:22.752,-00:17:59.06
1327,415303,8,g,Blind15A_15,57080.0877527,15,09:31:59.952,+01:42:02.81
1328,415304,7,g,Blind15A_16,57080.0891301,16,09:41:14.352,+01:42:02.81
1329,415305,6,g,Blind15A_17,57080.0904559,17,09:36:37.152,-00:17:59.06
1330,415306,1,g,Blind15A_18,57080.0917808,18,09:41:14.352,-02:18:00.94
1331,415307,0,g,Blind15A_19,57080.093114,19,09:36:37.152,-04:18:02.81
1332,415308,31,g,Blind15A_20,57080.0944461,20,09:41:14.352,-06:18:04.68
1333,415309,32,g,Blind15A_21,57080.0958033,21,09:50:28.752,-06:18:04.68
1334,415310,29,g,Blind15A_22,57080.0971428,22,09:45:51.552,-04:18:02.81
1335,415311,30,g,Blind15A_23,57080.0984728,23,09:50:28.752,-02:18:00.94
1336,415312,35,g,Blind15A_24,57080.0997993,24,09:49:33.312,-00:04:07.46
1337,415313,36,g,Blind15A_25,57080.1011363,25,09:50:28.752,+02:09:46.01
1338,415314,33,g,Blind15A_26,57080.1024985,26,10:00:28.800,+02:12:36.00
1339,415315,34,g,Blind15A_27,57080.103822,27,09:58:48.000,+00:09:00.00
1340,415316,37,g,Blind15A_28,57080.1051523,28,10:00:20.760,-02:05:44.81
1341,415317,38,g,Blind15A_29,57080.1064724,29,09:55:43.560,-04:05:46.68
1342,415318,26,g,Blind15A_30,57080.1078064,30,10:00:20.760,-06:05:48.55
1343,415319,25,g,Blind15A_31,57080.1091673,31,10:09:35.160,-06:05:48.55
1344,415320,28,g,Blind15A_32,57080.1104917,32,10:04:02.520,-04:05:46.68
1345,415321,27,g,Blind15A_33,57080.1118195,33,10:08:46.394,-02:05:44.81
1346,415322,22,g,Blind15A_34,57080.1131535,34,10:12:28.800,+00:00:00.00
1347,415323,21,g,Blind15A_35,57080.1144756,35,10:09:32.887,+02:05:44.81
1348,415324,24,g,Blind15A_36,57080.1158315,36,10:18:47.287,+02:05:44.81
1349,415325,23,g,Blind15A_37,57080.1171624,37,10:21:33.607,+00:05:42.94
1350,415326,20,g,Blind15A_38,57080.1184953,38,10:17:17.839,-02:05:44.81
1351,415327,19,g,Blind15A_39,57080.1198226,39,10:12:22.570,-04:11:29.62
1352,415328,50,g,Blind15A_40,57080.1211734,40,10:20:28.800,-06:31:12.00
1353,415329,51,g,Blind15A_41,57080.1225093,41,10:28:47.760,-06:31:12.00
1354,415330,52,g,Blind15A_42,57080.1238318,42,10:21:52.800,-04:57:00.00
1355,415331,53,g,Blind15A_43,57080.1251863,43,10:27:25.440,-02:08:27.52
1356,415332,46,g,Blind15A_44,57080.1265255,44,10:32:02.640,-00:08:25.66
1357,415333,47,g,Blind15A_45,57080.1278548,45,10:27:25.440,+01:51:36.22
